Gene_description	GC_content	GC_Stretch
ENSGALG00010018831|WBP1L|1125	58.67	4.56
ENSGALG00010006351|IGF2R|7419	42.49	3.37446808510638
ENSGALG00010009447|DDX41|1854	55.29	4
ENSGALG00010026707|GORASP1|1281	48.17	3.56896551724138
ENSGALG00010002218||936	54.49	3.64516129032258
ENSGALG00010019337|XPO1|3216	38.84	3.40909090909091
ENSGALG00010004365|TPD52|558	45.16	3.15
ENSGALG00010000714|FBXL7|1563	56.94	4.11320754716981
ENSGALG00010022255|NOC4L|1488	52.08	4.29113924050633
ENSGALG00010018325||1581	43.71	3.27450980392157
ENSGALG00010015430|HMGCL|960	57.08	4.3125
ENSGALG00010009081|HBP1|1593	46.08	3.52307692307692
ENSGALG00010022345|USP33|2601	40.41	3.5
ENSGALG00010006237||987	61.20	4.1025641025641
ENSGALG00010007853|C1orf131|783	58.37	6.20454545454545
ENSGALG00010008154|KCNQ3|2580	48.80	4.07407407407407
ENSGALG00010004424|MRPL18|720	51.11	3.83673469387755
ENSGALG00010011345|CRMP1|2052	51.36	4.1875
ENSGALG00010020375|LRPPRC|654	47.40	4.3
ENSGALG00010029264|COL26A1|1449	58.80	4.11428571428571
ENSGALG00010017730|TARP|480	50.21	3.5
ENSGALG00010008090|SLC6A18|1818	44.50	3.54545454545455
ENSGALG00010023231|ASIC1|1638	58.79	4.44339622641509
ENSGALG00010022992|SLC7A6|1557	41.23	3.27083333333333
ENSGALG00010025940|HECTD3|2538	55.40	4.14569536423841
ENSGALG00010017134||771	49.94	3.67567567567568
ENSGALG00010018649|HAGH|1038	55.59	4.44827586206897
ENSGALG00010011096|LDB2|1089	44.81	3.23529411764706
ENSGALG00010028024|RBM3|513	53.02	3.85714285714286
ENSGALG00010022388|CYP2W1|1419	51.37	4.01351351351351
ENSGALG00010004229|PTF1A|828	71.74	5.79220779220779
ENSGALG00010020947||360	51.11	3.52631578947368
ENSGALG00010012796|MOCS2|468	38.68	3.625
ENSGALG00010006446|LSAMP|960	55.21	3.66176470588235
ENSGALG00010021250|ISLR|1173	64.71	4.48039215686275
ENSGALG00010008386|SESN3|1248	47.44	4.3921568627451
ENSGALG00010001443|ANKRD26|6201	41.82	3.55900621118012
ENSGALG00010001404||1119	55.59	3.5875
ENSGALG00010027752|SCAI|1737	45.60	4.05970149253731
ENSGALG00010022440|SORD|1059	54.86	3.97183098591549
ENSGALG00010028339|BCAN|2907	63.95	4.43137254901961
ENSGALG00010017565||4059	63.34	4.40566037735849
ENSGALG00010019776||804	53.23	3.76190476190476
ENSGALG00010024965|STAT2|2715	65.30	4.35593220338983
ENSGALG00010017973|PKD1|12903	52.96	3.75210084033613
ENSGALG00010021943|OCM3|405	46.67	3.58823529411765
ENSGALG00010029586|COIL|1608	58.15	4.57627118644068
ENSGALG00010027380|GPX1|573	67.02	5.23913043478261
ENSGALG00010006077|TBCK|2601	43.44	3.26
ENSGALG00010015409|FAM13B|2766	42.05	3.65
ENSGALG00010009079|KCTD15|801	47.32	3.51282051282051
ENSGALG00010015677|GRHL3|1890	49.21	3.4040404040404
ENSGALG00010005457|SEMA3D|2193	46.24	3.51960784313725
ENSGALG00010000577||1581	65.34	4.832
ENSGALG00010029142||1707	56.00	3.79381443298969
ENSGALG00010025030||789	67.43	4.10588235294118
ENSGALG00010012263|SHLD3|750	36.93	3.66666666666667
ENSGALG00010021638|SRC|1620	61.23	4.25384615384615
ENSGALG00010013045|FSD1L|1485	42.69	3.4468085106383
ENSGALG00010001521|TBC1D5|2442	43.61	3.5
ENSGALG00010029265||723	49.38	3.62857142857143
ENSGALG00010013512||723	43.43	3.57142857142857
ENSGALG00010013958|TUSC3|939	47.07	4
ENSGALG00010013417|AKR1B1|1329	54.78	4.3780487804878
ENSGALG00010010838|JAM2|873	44.10	3.53658536585366
ENSGALG00010015374|LIMS1|1065	45.26	3.44
ENSGALG00010001301|GMPS|2280	49.87	4.06837606837607
ENSGALG00010013251|MTA1|2037	44.82	3.54761904761905
ENSGALG00010028156|DOHH|900	69.00	4.46153846153846
ENSGALG00010013001|ADGRV1|18663	40.87	3.37051792828685
ENSGALG00010018348|TOGARAM1|3933	51.46	3.83886255924171
ENSGALG00010023854|SHCBP1|1953	45.21	3.56716417910448
ENSGALG00010019337|XPO1|408	44.85	3.46153846153846
ENSGALG00010001559|HDAC10|2037	42.32	3.19672131147541
ENSGALG00010005445|SFT2D2|540	48.70	3.79310344827586
ENSGALG00010017096|DCTN5|549	48.63	3.66666666666667
ENSGALG00010021793|ARHGEF1|2049	55.73	3.92913385826772
ENSGALG00010023826|DBT|1482	41.50	3.6304347826087
ENSGALG00010012879|RCAN1|582	42.27	3.375
ENSGALG00010015260|RASGEF1C|1575	45.84	3.53030303030303
ENSGALG00010008230|TRMU|1239	50.77	4.13793103448276
ENSGALG00010014346|AFG1L|1665	48.53	4.3
ENSGALG00010019859|BIN3|858	60.96	4.86666666666667
ENSGALG00010021134|CHFR|1950	42.87	3.49019607843137
ENSGALG00010021902|LMTK2|4392	41.83	3.45689655172414
ENSGALG00010024940|RABL3|774	47.42	3.32432432432432
ENSGALG00010023572|MYBL2|1989	51.89	3.64545454545455
ENSGALG00010015983|CNOT7|858	39.74	3.34615384615385
ENSGALG00010017904|MEGF11|3147	52.21	3.74054054054054
ENSGALG00010027138|IL10|528	56.06	4.10344827586207
ENSGALG00010016390||1986	44.86	3.60759493670886
ENSGALG00010004966|LAMA3|9468	44.43	3.69405099150142
ENSGALG00010020713|SCTR|1242	48.39	3.45614035087719
ENSGALG00010024399|ROR1|2829	52.03	4.06547619047619
ENSGALG00010021575|ADGRL2|4212	45.42	3.59090909090909
ENSGALG00010022511|IGFBP4|777	70.91	5.81818181818182
ENSGALG00010010546|MICALL1|2619	60.33	4.07291666666667
ENSGALG00010018410|EXOC6B|2523	50.50	3.96491228070175
ENSGALG00010027611|B3GNT3|1134	66.67	4.83168316831683
ENSGALG00010008093|EFR3A|2454	41.32	3.45614035087719
ENSGALG00010005976||438	62.79	4.14285714285714
ENSGALG00010028039|STAB1|7731	54.37	4.15274949083503
ENSGALG00010003485|RNGTT|1716	42.95	3.32142857142857
ENSGALG00010028710||591	62.27	4.40909090909091
ENSGALG00010016049|ZFYVE21|699	50.79	3.85714285714286
ENSGALG00010023767|VCAM1|1626	37.45	3.54166666666667
ENSGALG00010028127|MFSD12|1671	61.58	4.10144927536232
ENSGALG00010010115||10704	44.81	3.42727272727273
ENSGALG00010025346|PXYLP1|1440	43.40	3.28333333333333
ENSGALG00010006052|RALGAPA1|6504	42.14	3.43298969072165
ENSGALG00010019032|GNMT|885	66.44	4.75324675324675
ENSGALG00010020754|SLC25A20|897	51.62	4.26530612244898
ENSGALG00010001353|GLRX3|987	44.48	4.09375
ENSGALG00010012618|B3GALT2|1269	45.31	3.421875
ENSGALG00010016470|TNIP1|1776	62.05	4.41176470588235
ENSGALG00010010155|BRINP3|2301	45.85	3.5
ENSGALG00010028165|NFIC|1650	62.91	4.45801526717557
ENSGALG00010028905|COLGALT1|1782	63.30	4.67375886524823
ENSGALG00010028771|SETX|8298	42.76	3.38636363636364
ENSGALG00010027884|SF3A2|885	56.72	4.25373134328358
ENSGALG00010019691||369	41.73	3.14285714285714
ENSGALG00010009400|CNTFR|1188	58.67	4.25974025974026
ENSGALG00010016859|RPIA|657	50.68	3.67647058823529
ENSGALG00010001855||621	57.33	3.6734693877551
ENSGALG00010011430||2301	70.62	5.45327102803738
ENSGALG00010000127||768	65.10	5.20967741935484
ENSGALG00010017620|UBAP1L|1287	59.36	3.86734693877551
ENSGALG00010004340|SLC4A4|3348	47.79	3.69565217391304
ENSGALG00010022290|NEXN|1794	39.80	3.31914893617021
ENSGALG00010023330|TSPAN1|780	52.56	3.67567567567568
ENSGALG00010019115|DBNL|1365	64.84	4.82242990654206
ENSGALG00010002592|RPS6KA3|2118	40.84	3.51612903225806
ENSGALG00010029618|TEX2|3393	43.74	3.40740740740741
ENSGALG00010001918|CNKSR2|3108	46.49	3.69105691056911
ENSGALG00010001199|AFG3L2|2421	46.22	3.79166666666667
ENSGALG00010014935|PCYT1A|1173	51.83	4.01515151515152
ENSGALG00010029573|MAP2K4|1125	43.82	3.71052631578947
ENSGALG00010004256||2514	43.16	3.64935064935065
ENSGALG00010025163|LDLRAD3|981	52.80	3.7962962962963
ENSGALG00010000154||465	66.02	5
ENSGALG00010025377|MYO1G|2949	62.50	4.33884297520661
ENSGALG00010025419|CCND1|900	49.44	3.54545454545455
ENSGALG00010018541|PRPH2|1065	49.77	3.75471698113208
ENSGALG00010028537||351	60.68	4.12
ENSGALG00010022075||435	61.61	4
ENSGALG00010008971|ANXA11|1491	47.89	3.60869565217391
ENSGALG00010000602||960	56.46	3.74285714285714
ENSGALG00010000792||729	39.23	3.40909090909091
ENSGALG00010025660|KIF2C|2019	44.97	3.44776119402985
ENSGALG00010005460|TGDS|1074	42.64	4.26666666666667
ENSGALG00010029312|SMURF2|2274	45.12	3.42458100558659
ENSGALG00010011009|SFTPA1|597	46.23	3.4
ENSGALG00010017079||750	55.60	3.61111111111111
ENSGALG00010023259|TSPAN15|858	51.86	4.31914893617021
ENSGALG00010013664|REV3L|9504	41.91	3.54895104895105
ENSGALG00010001411|FGFR2|2523	48.36	3.6
ENSGALG00010015374|LIMS1|921	45.49	3.45454545454545
ENSGALG00010008170|PICALM|1887	44.46	3.55405405405405
ENSGALG00010015083|CEP135|3453	39.85	3.34920634920635
ENSGALG00010024853|TJP1|5664	43.94	3.37931034482759
ENSGALG00010021656|SETD6|2847	64.10	4.82075471698113
ENSGALG00010020057|RBKS|912	45.29	3.41666666666667
ENSGALG00010029718|ABR|2478	56.58	3.98701298701299
ENSGALG00010022389|DUOXA1L|969	52.43	3.57692307692308
ENSGALG00010028370|S100A12|405	55.56	3.54545454545455
ENSGALG00010021275|MAP3K2|1845	45.85	3.54054054054054
ENSGALG00010016319|RBM41|1197	63.07	4.55555555555556
ENSGALG00010011531|MTDH|1794	51.73	4.84883720930233
ENSGALG00010021135|CLK3|1473	54.04	4.04494382022472
ENSGALG00010002346|FBXO15|1428	40.76	3.15789473684211
ENSGALG00010021210|SEC24C|3429	49.75	3.64848484848485
ENSGALG00010024387|PPIL2|1563	45.04	3.72881355932203
ENSGALG00010027524|TOMM40L|951	60.25	4.59154929577465
ENSGALG00010011628|MATN2|3720	42.47	3.23728813559322
ENSGALG00010011141|MSX1|711	68.35	4.88888888888889
ENSGALG00010027711|WNK2|6855	53.45	4.24623115577889
ENSGALG00010029728|TNRC6C|5685	54.39	4.08241758241758
ENSGALG00010001135|GYG1|999	41.94	3.25
ENSGALG00010001835|MECP2|996	73.39	6.54736842105263
ENSGALG00010022279|EP400|9150	47.95	3.69189189189189
ENSGALG00010014166|FGF12|501	46.31	3.39285714285714
ENSGALG00010014454|ATP4B|900	46.22	3.88235294117647
ENSGALG00010023793|RBM45|1509	49.17	4.16666666666667
ENSGALG00010005484|GINM1|975	46.15	4.16216216216216
ENSGALG00010021457|USB1|669	55.90	4.4375
ENSGALG00010028540||714	60.92	4.18867924528302
ENSGALG00010016569|YY2|1263	58.83	5.57352941176471
ENSGALG00010028109|TJP3|2937	61.63	4.2618025751073
ENSGALG00010019104|POLL|1821	56.29	3.79668049792531
ENSGALG00010014894|RAB22A|585	41.54	3.45
ENSGALG00010027739|FGD3|2529	46.18	3.63636363636364
ENSGALG00010021099|HMCN1|16008	46.79	3.62751159196291
ENSGALG00010012861|WDR70|1917	45.44	3.63157894736842
ENSGALG00010030107|RPTOR|3684	53.88	3.82142857142857
ENSGALG00010025700||306	62.75	4.20833333333333
ENSGALG00010012889|RIC1|4260	44.65	3.59285714285714
ENSGALG00010026874|TEAD3|1236	56.39	4.025
ENSGALG00010017034|ZMYM3|3963	54.30	3.85152838427948
ENSGALG00010029360|ACACA|7044	51.39	3.65897435897436
ENSGALG00010011850|SPAG16|900	45.00	3.36666666666667
ENSGALG00010024946|KIF1A|5178	59.12	4.12401055408971
ENSGALG00010021875|TMEM72|1011	56.68	3.64615384615385
ENSGALG00010024646|RORA|1422	41.91	3.3
ENSGALG00010016276|ACTR2|1185	46.50	3.41176470588235
ENSGALG00010000171|DPF2|1116	61.02	4.20454545454545
ENSGALG00010003068|BRD2|2301	59.28	4.44705882352941
ENSGALG00010020866|LCOR|4380	60.57	4.17507418397626
ENSGALG00010010291|TCF20|5799	50.87	3.64465408805031
ENSGALG00010017818|SLC38A6|372	68.82	5.11764705882353
ENSGALG00010006912|HUS1|855	43.74	3.29411764705882
ENSGALG00010010263|RAB4A|675	42.96	5.11764705882353
ENSGALG00010005381|FGF9|615	49.76	4.17647058823529
ENSGALG00010027273|HAUS8|1119	45.22	4.78571428571429
ENSGALG00010022005|NLRC5|5586	49.55	3.61802575107296
ENSGALG00010015218|PLCL1|3069	44.64	3.51470588235294
ENSGALG00010007360|ROBO1|4947	47.18	3.55924170616114
ENSGALG00010020440|PAX7|1740	61.72	4.3986013986014
ENSGALG00010020693|PTGFR|1065	41.88	3.28888888888889
ENSGALG00010021252|XPC|2733	47.35	3.73451327433628
ENSGALG00010004503|SOX17|1239	77.89	6.95689655172414
ENSGALG00010008424|PPIP5K2|3456	41.58	3.38888888888889
ENSGALG00010000444|RBM19|2127	49.79	3.47368421052632
ENSGALG00010000051|GDPGP1|1572	73.47	5.82993197278912
ENSGALG00010020880|PXK|1593	43.25	3.56896551724138
ENSGALG00010015260|RASGEF1C|1416	44.99	3.54385964912281
ENSGALG00010007166|RASGRF2|3720	43.49	4.09734513274336
ENSGALG00010024755|PIGX|735	58.78	4.45238095238095
ENSGALG00010018510||1362	67.77	4.68503937007874
ENSGALG00010010534|SYNJ1|4659	44.88	3.51176470588235
ENSGALG00010007514|VIT|2262	49.91	3.54032258064516
ENSGALG00010008155|MAP10|2223	54.21	4.84745762711864
ENSGALG00010015895|RBMXL1|1158	52.25	4.14
ENSGALG00010021675|DDX42|2784	50.79	3.75796178343949
ENSGALG00010001104|MBNL1|1185	59.07	4.16494845360825
ENSGALG00010013275|MAPRE1|777	50.45	3.81081081081081
ENSGALG00010011882||537	49.16	3.64516129032258
ENSGALG00010029148|RALGDS|2358	58.02	3.92452830188679
ENSGALG00010019716|VEGFA|1842	63.74	5.87943262411348
ENSGALG00010018519|OGDH|3108	59.43	4.34403669724771
ENSGALG00010025047|PER2|4038	42.52	3.40677966101695
ENSGALG00010016921|EFL1|3063	43.85	3.50467289719626
ENSGALG00010014494|KLHL9|1962	45.51	3.68055555555556
ENSGALG00010013944|METTL24|1044	57.66	5.22033898305085
ENSGALG00010003439|GMIP|2460	52.93	3.71942446043165
ENSGALG00010016094|FGF7|585	39.15	3.375
ENSGALG00010018418|PLCB4|3585	40.03	3.32673267326733
ENSGALG00010013672||3966	53.96	3.76018099547511
ENSGALG00010027143|GALNT11|1722	47.10	3.5
ENSGALG00010023984|FMNL1|1296	59.34	4.32584269662921
ENSGALG00010030109|FBF1|3378	58.47	3.82242990654206
ENSGALG00010005384|MAPRE2|1005	46.17	3.83333333333333
ENSGALG00010016498|KIF23|2406	47.09	3.92708333333333
ENSGALG00010023930|SRPRA|1878	54.05	4.28
ENSGALG00010000431|AIFM3|1758	53.24	3.80582524271845
ENSGALG00010003178|CENPA|396	73.99	7.43333333333333
ENSGALG00010013040|SLC25A43|1026	53.80	4.70967741935484
ENSGALG00010018693||348	46.55	3.625
ENSGALG00010015024|CRACD|3936	46.54	3.47482014388489
ENSGALG00010015123|CEP85L|2202	44.73	3.67605633802817
ENSGALG00010025459|DIABLO|792	54.04	4.65116279069767
ENSGALG00010002422|TRAPPC12|2373	42.69	3.32432432432432
ENSGALG00010001360||516	60.08	3.78571428571429
ENSGALG00010023254|MYO3B|4065	41.38	3.39837398373984
ENSGALG00010016451|USP46|552	42.21	3.55
ENSGALG00010018317|ZMAT3|870	49.08	3.56818181818182
ENSGALG00010008674|RXFP1|2292	39.62	3.3030303030303
ENSGALG00010025214|LRP8|2754	50.36	3.71317829457364
ENSGALG00010009035||459	51.20	4.95833333333333
ENSGALG00010018522|NEK11|1386	43.07	3.4
ENSGALG00010016560|DCUN1D4|798	38.60	3.70588235294118
ENSGALG00010002820|DLEU7|495	52.32	3.32142857142857
ENSGALG00010011720|IKZF2|1560	51.03	3.71604938271605
ENSGALG00010021681|BTBD10|1371	46.17	3.60377358490566
ENSGALG00010010998|SOAT1|1995	48.07	3.59302325581395
ENSGALG00010022571|RIPOR1|3129	63.31	4.23643410852713
ENSGALG00010022365|PLCG1|3585	58.21	4.10612244897959
ENSGALG00010028391|MED26|2082	46.78	3.74418604651163
ENSGALG00010000817||540	58.70	4.39130434782609
ENSGALG00010012467||600	48.67	3.55882352941176
ENSGALG00010025359|CDCP2|1518	61.59	4.19047619047619
ENSGALG00010013576|CAMK2A|675	59.85	4.4468085106383
ENSGALG00010025847|DEF6|1866	57.18	3.84210526315789
ENSGALG00010027285|PTPRS|5871	54.22	3.92857142857143
ENSGALG00010025496|ATG101|798	63.28	4.76666666666667
ENSGALG00010012195|ITSN1|4458	43.74	3.36585365853659
ENSGALG00010001203|TMX3|1437	43.15	3.80392156862745
ENSGALG00010004762|IFT57|1425	47.58	4.08196721311475
ENSGALG00010012072|CAPRIN2|3528	46.63	3.5578231292517
ENSGALG00010024885|SLC4A1|2727	66.92	4.87878787878788
ENSGALG00010004065|TIFA|765	46.93	3.475
ENSGALG00010014903|MCF2L|3630	43.11	3.33980582524272
ENSGALG00010023269|OPRL1|1107	53.21	3.77611940298507
ENSGALG00010001707||3342	50.69	3.7
ENSGALG00010024325|PCBP2|1107	55.92	4.06756756756757
ENSGALG00010024211|TRPM5|3264	42.89	3.51351351351351
ENSGALG00010008039|CHMP1A|657	53.42	3.65714285714286
ENSGALG00010012082|HAUS1|825	44.36	3.95652173913043
ENSGALG00010001785|CNTN1|3015	43.18	3.42424242424242
ENSGALG00010024170|NUP160|4062	57.80	4.00706713780919
ENSGALG00010016449|FMR1|1548	42.05	3.47916666666667
ENSGALG00010027212|IRF6|1437	52.75	3.83908045977011
ENSGALG00010006155|TNFRSF19|1242	44.20	3.54545454545455
ENSGALG00010018786|DSTN|483	45.55	3.52941176470588
ENSGALG00010021444|ATG9A|2553	57.70	3.97777777777778
ENSGALG00010028896|ATP6V1G1|432	52.31	3.36
ENSGALG00010022219|EIF4E3|612	54.08	4.54545454545455
ENSGALG00010009432|BOP1|2121	63.13	4.18823529411765
ENSGALG00010016584|EHBP1|3540	47.77	3.65789473684211
ENSGALG00010029226|MBTD1|2061	45.03	3.36363636363636
ENSGALG00010025962||2871	43.99	3.57
ENSGALG00010027440|TWF2|1131	57.47	4.15942028985507
ENSGALG00010006310|ALG5|981	45.77	3.83720930232558
ENSGALG00010025103|GSK3A|1200	47.67	3.70588235294118
ENSGALG00010018446|FBN1|8610	46.61	3.65934065934066
ENSGALG00010012315|ATP6V1E1|675	44.00	3.17857142857143
ENSGALG00010012172|CNOT2|1563	44.15	3.57142857142857
ENSGALG00010001869|CRLF2|1134	37.48	3.17391304347826
ENSGALG00010017338|MBNL3|846	49.29	3.6046511627907
ENSGALG00010006682|ARHGAP10|2268	43.43	3.6
ENSGALG00010007940|GLIPR2|486	45.68	3.63157894736842
ENSGALG00010028608|MIGA2|1776	52.20	3.63333333333333
ENSGALG00010008151|SIPA1L2|5097	43.40	3.39887640449438
ENSGALG00010027650|CCDC124|666	57.06	3.93023255813953
ENSGALG00010010712|ADAMTS5|2634	57.63	5.76086956521739
ENSGALG00010023866|AMBRA1|3816	55.50	3.78988326848249
ENSGALG00010017727|AZIN2|1404	58.33	3.70754716981132
ENSGALG00010016466|TMEM164|969	55.11	4.6140350877193
ENSGALG00010026775|BTG2|606	59.41	4.12
ENSGALG00010004036|ADCYAP1|474	60.13	4.75
ENSGALG00010007914|PAQR8|1212	56.52	3.79518072289157
ENSGALG00010025380|SPC25|651	39.63	3.29411764705882
ENSGALG00010010614|IKBIP|1131	40.50	3.25806451612903
ENSGALG00010021699|SYS1|630	62.38	4.74509803921569
ENSGALG00010020171|RRN3|1611	41.90	3.56603773584906
ENSGALG00010022452|AP3M1|1263	42.60	3.375
ENSGALG00010008129|TANGO6|3183	65.98	4.90361445783132
ENSGALG00010025933|SKIC2|3720	69.57	5.57741935483871
ENSGALG00010009724|ISOC1|819	51.89	4.39473684210526
ENSGALG00010025418|CASQ2|1206	48.59	3.35294117647059
ENSGALG00010003279||597	62.98	4.77777777777778
ENSGALG00010029420|LAT2|666	59.46	4.08510638297872
ENSGALG00010024872|RUNDC3A|1326	64.25	4.23893805309735
ENSGALG00010025326||318	64.78	4.24137931034483
ENSGALG00010001380|SCRN1|1245	45.94	3.54
ENSGALG00010029183||1608	51.31	3.46575342465753
ENSGALG00010023989||5601	65.54	4.25052192066806
ENSGALG00010025418|CASQ2|1221	48.73	3.38888888888889
ENSGALG00010003478|COLEC11|756	49.21	3.60975609756098
ENSGALG00010028514|FNBP1|1722	44.89	3.7
ENSGALG00010021932|RPAP2|1794	41.14	3.86792452830189
ENSGALG00010026121|GSTT1L|729	54.87	3.88095238095238
ENSGALG00010003544|OR52R1|948	52.74	3.74545454545455
ENSGALG00010029447||3207	66.67	4.37
ENSGALG00010001169||1149	51.44	3.63934426229508
ENSGALG00010024640|GSDMA|1527	55.73	3.94047619047619
ENSGALG00010021532|DPP10|2157	41.40	3.58461538461538
ENSGALG00010006366|CCNA1|1221	48.40	4.30612244897959
ENSGALG00010023646|DPH5|588	47.28	3.7037037037037
ENSGALG00010014246|KRAS|603	38.14	3.33333333333333
ENSGALG00010024671|KCTD20|1347	47.44	3.88
ENSGALG00010008027|C2H6ORF62|690	45.36	3.625
ENSGALG00010021869|GJC3|1185	54.43	4.38461538461539
ENSGALG00010021057|ZDHHC8|2340	50.38	3.576
ENSGALG00010024697|IGF2BP1|1827	55.77	4.08333333333333
ENSGALG00010029927||1941	61.88	4.25974025974026
ENSGALG00010023702|COL4A4|5025	52.26	3.68702290076336
ENSGALG00010021663|CNOT9|906	52.76	3.73469387755102
ENSGALG00010029664|RAB37|921	61.78	4.56716417910448
ENSGALG00010024840|BTF3L4|594	44.78	3.24
ENSGALG00010028562|ACSBG2|2301	49.24	3.46788990825688
ENSGALG00010028270|RAPGEF1|3684	51.30	3.7379679144385
ENSGALG00010001214|TES|1254	44.58	3.48780487804878
ENSGALG00010023063||696	54.17	4.84210526315789
ENSGALG00010024207|KCTD18|1290	44.19	3.5
ENSGALG00010024757|PPFIA1|3801	44.12	3.42553191489362
ENSGALG00010012791|CFAP418|633	49.76	4.36
ENSGALG00010002730|E2F6|759	42.95	4.05
ENSGALG00010020998|SYT17|1248	49.68	3.95081967213115
ENSGALG00010024942|DNAJB6|939	43.34	3.60975609756098
ENSGALG00010024785|MCEE|702	44.44	3.34615384615385
ENSGALG00010010011|EPB41L4A|1944	44.14	3.59493670886076
ENSGALG00010016922||1776	46.34	3.50588235294118
ENSGALG00010026700|C8B|1671	47.76	3.88732394366197
ENSGALG00010027382|PALM|1029	63.56	4.53246753246753
ENSGALG00010020750|AIFM2|1029	52.38	3.77777777777778
ENSGALG00010023519|DGKG|2682	60.74	4.19024390243902
ENSGALG00010001720||483	59.42	3.81578947368421
ENSGALG00010024961|LSM12|636	60.53	4.54
ENSGALG00010018124|FBXO41|2301	63.71	4.49206349206349
ENSGALG00010019786|R3HDM1|3276	46.06	3.49612403100775
ENSGALG00010011061|KIF13B|5712	48.56	3.43416370106762
ENSGALG00010013914|NRG1|1935	49.61	3.51546391752577
ENSGALG00010002371|BAG3|1299	54.66	4
ENSGALG00010008201|ENPP4|1308	47.86	3.69354838709677
ENSGALG00010006270|STAM|1758	43.86	3.28571428571429
ENSGALG00010019680|CCDC34|615	39.51	3.38461538461538
ENSGALG00010028124|SUGP2|3564	47.62	3.97402597402597
ENSGALG00010021645|ASCC1|1098	55.19	3.88135593220339
ENSGALG00010019717|ZRANB3|3285	42.28	3.34
ENSGALG00010019855|TTC7A|2196	47.09	3.36666666666667
ENSGALG00010009103|AP3S1|531	39.55	3.52941176470588
ENSGALG00010001167|SMC4|3816	40.36	3.59433962264151
ENSGALG00010013482||1539	62.51	4.36440677966102
ENSGALG00010022932|OPCML|1050	58.67	4.09876543209877
ENSGALG00010024554|ST6GALNAC3|924	44.26	3.30555555555556
ENSGALG00010000188||1113	71.52	5.5981308411215
ENSGALG00010014002|ZDHHC18|888	61.26	4.86363636363636
ENSGALG00010022864|CSTPP1|993	48.24	3.73809523809524
ENSGALG00010016868|NIPAL1|1341	47.65	3.53968253968254
ENSGALG00010000465||906	68.87	5.31578947368421
ENSGALG00010004237|RUFY3|1740	47.24	3.63768115942029
ENSGALG00010013358|RPS16|441	49.43	3.8
ENSGALG00010025389|SNED1|4236	62.42	4.28176795580111
ENSGALG00010014149|LGALS2|396	48.74	4
ENSGALG00010013319||2325	49.98	3.63865546218487
ENSGALG00010000576|NOS1|4308	56.87	4.02985074626866
ENSGALG00010021817|EVI5|2325	41.59	3.28070175438596
ENSGALG00010001902|WDR45|1164	65.29	4.97087378640777
ENSGALG00010020369|CNTN3|2787	46.97	3.53571428571429
ENSGALG00010025338|FADD|588	45.92	3.26923076923077
ENSGALG00010021246|PECR|903	48.28	4.75675675675676
ENSGALG00010002689|COG6|1974	45.34	3.72058823529412
ENSGALG00010026492|SPECC1L|3435	46.35	3.47794117647059
ENSGALG00010029187|SRSF1|747	59.57	5.15094339622642
ENSGALG00010005473||546	57.51	4.05
ENSGALG00010016835|CCDC88A|543	46.22	3.5
ENSGALG00010011374||687	64.05	4.94444444444444
ENSGALG00010023526|KNSTRN|813	48.83	4.19512195121951
ENSGALG00010007952|EMC2|894	41.95	3.29411764705882
